ID,Timesamp,Conen
1175133144988692480,2019-09-20 19:42:29,"RT @eicgacei: We had a lo of visios fom he adminisaion in LA his week, bu i was @BenieSandes who jus deliveed a houghf¶"
1175111348637884416,2019-09-20 18:15:52,We building a movemen ha is going o sweep Tump and all he epesens ou of office. Join ou own hall a Benne College in Noh Caolina: hps://.co/KX3K39Tecl
1175083957353885697,2019-09-20 16:27:02,"RT @AiRabinHav: .@BenieSandes sopped by he #ClimaeSike in Geensboo, NC hps://.co/pm0Q2jyLXI"
1175081603246149632,2019-09-20 16:17:40,"Ou plane is a sake. We ae eady o ake on he fossil fuel indusy, pass a Geen New Deal and ceae 20 million jobs. I'm poud o join sudens oday in Geensboo as pa of he global #ClimaeSike. hps://.co/3Ivib8QbSw"
1175070552429608961,2019-09-20 15:33:46,"Thank you o UNC-Chapel Hill fo helping us kick off ou college ou his weekend! Young people ae fa moe poweful han hey ealize, and ogehe we'll ansfom his couny. hps://.co/GR0mOwFqR"
1175062777225986049,2019-09-20 15:02:52,"When i comes o poecing ou plane fom geedy fossil fuel companies who wan o pofi off is desucion, hee is no middle gound. We believe he scieniss and we will pass a Geen New Deal. #ClimaeSike"
1175060808470073344,2019-09-20 14:55:02,"RT @jacobinmag: Tonigh! Wach i live:
Wha could a Benie Sandes pesidency mean fo acial jusice?
7:30pm EST a hps://.co/pEhd6Y¶"
1175047602989146117,2019-09-20 14:02:34,"Congaulaions o @BilldeBlasio on unning a campaign o lif up woking people and push fo bold soluions we need, including making healh cae a igh hough Medicae fo All."
1175039620524007424,2019-09-20 13:30:51,"I's simple: ou campaign is abou aking on he poweful, wealhy special ineess in ode o help woking people."
1174859422117634050,2019-09-20 01:34:48,Thank you o all he sudens a @Geogeown Univesiy and aound he couny fo you insigh and quesions a oday's MSNBC Climae Foum. Young people ae building he movemen we despeaely need o save ou plane. hps://.co/ohx44LmDN
1174857040608579584,2019-09-20 01:25:20,RT @allinwihchis: WATCH: @BenieSandes on his plan o give wokes in he fossil fuel indusies a jus ansiion: Wha we'e saying¶
1174833576669589504,2019-09-19 23:52:06,"RT @yanobles: In a saemen o @CNN in esponse o his epo @BenieSandes said:
M Bluhm is igh -- he Democaic Pay I epese¶"
1174831787853398018,2019-09-19 23:45:00,In ode o defea Donald Tump we need o geneae exciemen among voes and un ou millions of young people. I believe ou campaign is going o do jus ha. hps://.co/I2PjNBOMSW
1174816185185005568,2019-09-19 22:43:00,Fossil fuel execuives knowingly caused incedible damage o he plane. We ae going o hold hem accounable. hps://.co/HTXYXnaKvc
1174813108063227909,2019-09-19 22:30:46,Wha ou campaign is abou is binging millions of young people ino he poliical pocess fo he fis ime o defea Tump and ansfom he couny. Join me live in Noh Caolina: hps://.co/nbNyLUpWCL
1174808303274254336,2019-09-19 22:11:41,"This is a company ha jus cu off healh cae fo 49,000 wokes and hei families in ealiaion fo siking. A oal disgace. hps://.co/k1wSGR21Jv"
1174798769428320264,2019-09-19 21:33:47,"Donald Tump is an ally of he fossil fuel execuives.
In case you haven' head, I am no an ally of fossil fuel execuives. We will hold hem accounable fo hei ole in he climae cisis."
1174795979758981125,2019-09-19 21:22:42,RT @yanobles: Time lapse of he line of sudens waiing o ge ino he @BenieSandes ally on he UNC Chapel Hill campus. This is he f¶
1174782264615608320,2019-09-19 20:28:12,"Nuses ae he backbone of ou healh cae sysem. I sand wih he 2,200 nuses se o sike omoow in Chicago and us hem when i comes o knowing wha is bes fo hei paiens. hps://.co/lzKfNWpYy8"
1174770367803600896,2019-09-19 19:40:56,"This is asonishing.
1 million donos have given o ou campaign, fase han any in hisoy. We've now eceived moe han 2.5 million conibuions.
We ae he only campaign wih moe suppo han Tump. We will defea him and build a couny ha woks fo all of us. hps://.co/y76kfWACP2"
1174740788313505795,2019-09-19 17:43:24,RT @poliico: Sandes campaign manage sen a lee o he DNC uging i o demand ha New Yok Gov. Andew Cuomo appoves legislaion ¶
1174718357024780288,2019-09-19 16:14:16,"This campaign condemns acis bullying and haassmen of any kind, in any space. We ae building a muliacial movemen fo jusice î has how we win he Whie House."
1174714509346430976,2019-09-19 15:58:58,RT @DaickHamilon: This is a hoough/compehensive plan o achieve he economic igh of housing fo all. I encouage you o ake he i¶
1174707972204896256,2019-09-19 15:33:00,"Remembe fou yeas ago when we alked abou making public colleges and univesiies uiion-fee, and people called us ""adical and exeme""? No anymoe.
When we sand ogehe and have a bold vision fo he fuue, eal change can happen. hps://.co/9SzbDFJqFl"
1174698586761809921,2019-09-19 14:55:42,We canno ansfom his couny wihou geing millions of young people involved in he poliical pocess. Join us on ou college ou his weekend! hps://.co/FJkEjvDLLo
1174688778465755136,2019-09-19 14:16:44,"We ae so close o eaching 1 million donos. Close enough ha if you conibue igh now, you could become he 1 millionh dono o his campaign. Can we coun on you o chip in oday? hps://.co/7uKap8i2RV"
1174682330054778882,2019-09-19 13:51:06,Ou copoae-un healh cae sysem means ha families ae living in eo because hey ae execising hei consiuional igh o sike. Medicae fo All now. hps://.co/GgUaARcsNU
1174442224119099394,2019-09-18 21:57:00,"We'e geing vey close o eaching 1 million donos o his campaign. When we do, we ae going o ceae a Dono Wall a campaign headquaes wih names of eveyone who helped us ge hee.
Conibue oday o pu you name on ou Dono Wall: hps://.co/JzjbnJNkN"
1174414013616275457,2019-09-18 20:04:55,"Because of GM's ouageous geed, 49,000 wokes wen on sike. So GM cu off hei healh benefis.
This is why we need Medicae fo Allîso no one will eve lose coveage.
Medicae fo All means feedom, including feedom o sike. hps://.co/HjO2leJE61"
1174407261978091521,2019-09-18 19:38:05,"RT @ThisAlexTin: 2020 paise fom @AaonDFodNV comes oday o @BenieSandes, fo his new housing plan
""I appeciae Senao Sandes offe¶"
1174384399833604096,2019-09-18 18:07:14,"RT @aaghuvee: ""We need a #HomesGuaanee."" @BenieSandes
This hisoic, gassoos-souced plan includes:
•Millions of social homes
•M¶"
1174383042355482629,2019-09-18 18:01:50,"The climae cisis will affec evey aea of ou lives, including housing. Guaaneeing geen, affodable housing as a igh hough he Geen New Deal is no only moally necessay, i is ovewhelmingly popula wih he Ameican people. #HousingFoAll hps://.co/ZmV9AD4M4H"
1174365936582823936,2019-09-18 16:53:52,We ae all hinking of Ady oday. Thank you fo neve backing down in he figh o guaanee healh cae o all people. hps://.co/11zp9UWTis
1174360572252622848,2019-09-18 16:32:33,"My paens neve made much money, bu we kep a oof ove ou heads because we lived in a en-conolled apamen.
Landlods canno be allowed o aise ens o whaeve hey wan, wheneve hey wan.
We need naional en conol. #HousingFoAll"
1174351055162892288,2019-09-18 15:54:44,"RT @chus: Æ 
@BenieSandes housing plan diecs $50 billion o communiy land uss.
And los, los moe. Like $1.48 illion (ill¶"
1174347991903289344,2019-09-18 15:42:34,This is he iches couny in he hisoy of he wold. No one in Ameica should be homeless. #HousingFoAll
1174345877646958594,2019-09-18 15:34:10,"RT @MelissaGomez004: New: Benie Sandes has announced his ""Housing fo All"" plan his a.m. In i, Sandes is poposing a naional en cap¶"
1174345177953185792,2019-09-18 15:31:23,"RT @billygendell: ""We need a homes guaanee."" -@BenieSandes 
†Nealy 10 million homes hough he NHTF, social housing, Communiy Land¶"
1174344948759633920,2019-09-18 15:30:28,"RT @dianeyenel: Anohe day, anohe bold housing plan fom a leading pesidenial candidae! Thank you @BenieSandes fo laying ou you¶"
1174344065317580800,2019-09-18 15:26:58,"Thee ae 3,000+ counies in he Unied Saes. A minimum wage woke can affod o en a one-bedoom home in jus 28 of hem.
Tha is a naional cisis.
My #HousingFoAll plan will build he nealy 10 million new housing unis ou naion needs o guaanee housing as a igh."
1174342075829149696,2019-09-18 15:19:03,"RT @adamkelsey: New: @BenieSandes unveils $2.5 illion ""Housing fo All"" plan o ""guaanee evey Ameican... a safe, decen, accessible¶"
1174341451301478400,2019-09-18 15:16:34,"RT @anna_bah: This plan will have an ousized effec in CA, whee he win cises of affodabiliy and homelessness have eached a beakin¶"
1174341413569478657,2019-09-18 15:16:25,"RT @biebiejoy: I's hee! #housingfoall 
hps://.co/JQgFLi2f5
This ino is î•î•î•î•î•î•î•î•î• hps://.co/IfsqUcszw"
1174338147909558272,2019-09-18 15:03:27,"We have an affodable housing cisis and Tump is making i much wose.
Tha is why oday we ae poposing he mos pogessive housing plan in hisoy.
Safe, decen, affodable housing should no be a pivilege. I should be a igh. #HousingFoAll
hps://.co/I0m1NTRjJ7"
1174334271022096387,2019-09-18 14:48:02,I comes as no supise ha Donald Tump's acism and xenophobia knows no bounds. I look fowad o coninue woking wih Rep. Oma long afe Tump loses in 2020. hps://.co/IW9i3xZVCe
1174137695234416645,2019-09-18 01:46:55,"When I was a young man I had a job pushing caes of soda ono a uck fom a waehouse, and my wages wee vey good. When I asked someone why, hey said, Youe woking a a Teamses shop. hps://.co/6zxf7iPzi7"
1174121663732097024,2019-09-18 00:43:13,RT @FlyingWihSaa: A noe o anyone who wans o use union membes as a wedge o oppose #MedicaeFoAll: @UAW has one of he bes plans in¶
1174115083502444544,2019-09-18 00:17:04,Ban assaul weapons. hps://.co/jDiM0jxAD9
1174095079172124677,2019-09-17 22:57:35,"RT @RoKhanna: The @UAW auowokes on sike shouldn have o figh fo basic healhcae. 
Wih @BenieSandes' Medicae fo All, hey wi¶"
1174086030133211136,2019-09-17 22:21:37,I is no Congess ha egulaes he phamaceuical indusy. I is he phamaceuical indusy ha egulaes Congess.
1174079111783952384,2019-09-17 21:54:08,"This is cuel, ouageous and a blaan aemp o foce he union ino submission. I is he ype of copoae geed ha he Ameican people ae sick and ied of. I say o GM: Resoe he healh cae benefis ha you wokes have eaned and deseve. hps://.co/xay4wjDwok"
1174075489725685765,2019-09-17 21:39:44,RT @ByChisBennan: .@BenieSandes has dawn he mos applause a #Wokes2020. Togehe we ae going o end a coup poliical sysem ¶
1174075431613542400,2019-09-17 21:39:30,RT @People4Benie: .@BenieSandes speaks o he @PhillyAFLCIO a #wokes2020 hps://.co/vbYdPkXEb
1174074011787104261,2019-09-17 21:33:52,"We ae going o ceae a govenmen and economy ha wok fo all of us, no jus he 1%. Join me live now a he @AFLCIO Wokes' Pesidenial Summi. #Wokes2020 
hps://.co/ZiqOYRxcQ"
1174069143370444800,2019-09-17 21:14:31,"RT @iPhilSomehing: ""oganize, oganize, oganize!""
we win, when we oganize.
#benie2020 fam, we'e headed o #Geensboo, #RockHill, #C¶"
1174055837607682048,2019-09-17 20:21:39,"""I am alive oday no because of insuance companies bu despie hem.""
Pivae insuance companies exis o make as much pofi as possible, no keep people alive. We mus pass Medicae fo All and end he disgace of ou copoae-un sysem.
hps://.co/7pBpNnPMFY"
1174035541572116481,2019-09-17 19:01:00,"The mos common employe of ou donos: Walma
The mos common pofession of ou donos: Teaches
This is a campaign of, by and fo he woking class. And when we win, we ae going o ake ha movemen o he Whie House."
1174026230041063425,2019-09-17 18:24:00,The Wa on Dugs has been a disase. I is ime o legalize maijuana naionwide. hps://.co/ehuM7xjxx
1174007859136344064,2019-09-17 17:11:00,I is impossible o ake on he geed and coupion of he copoae elie if youe aking hei money.
1173994521153216517,2019-09-17 16:18:00,"We ae going o defea Donald Tump becauseîunlike he pesidenîwe ae on he side of he woking class, no he billionaies."
1173987248913735680,2019-09-17 15:49:06,"RT @amy4hepeople: Teaches have played such a vial ole in my childen's life, especially ue fo my childen in special educaion. They¶"
1173982441700319232,2019-09-17 15:30:00,"When one peson says I can affod o go o he doco, millions of people nod hei heads because ha is he ealiy facing people in his couny.
When we ae in he Whie House, we ae going o guaanee healh cae fo all wih no co-pays, pemiums o deducibles."
1173974311323013120,2019-09-17 14:57:41,"RT @biebiejoy: Somebodys goa do somehing, and I guess ha somebody is me. Is up o us. 
Look a wha we can do, ogehe.
#No¶"
1173958092503093249,2019-09-17 13:53:14,"RT @joshoon: So poud o figh wih Benie fo ou eaches, and campaign on Benies Thugood Mashall plan fo educaion, he mos comp¶"
1173957337649963011,2019-09-17 13:50:15,RT @cascamike: we wan o be eaed like human beings. hps://.co/QVSaxkTHIJ
1173954882312781824,2019-09-17 13:40:29,RT @belensisaw: Ou poliical evoluion is lead by eaches all ove his couny äΩ Is ime hey be head and paid wha hey deseve! h¶
1173954853883846656,2019-09-17 13:40:22,"RT @he_vello: Acoss he couny sikes ae happening. 
People ae sanding up and saying, ""enough is enough""
When wokes ae on he p¶"
1173950625706647553,2019-09-17 13:23:34,"RT @BNeidhad: New digial ad oday fom @beniesandes, he fis in Wes Viginia fom a 2020 candidae hps://.co/1FB3ynvq2J"
1173947423221329920,2019-09-17 13:10:51,"People ae sick and ied of a igged sysem whee he op 1% ges massive ax beaks while 1 in 6 U.S. eaches wok second jobs.
We ae no going o ake i any moe.
We ae going o aise eache pay o $60,000 a yea and inves in educaion naionwide. hps://.co/kqmhaQN3"
1173751670838218753,2019-09-17 00:13:00,Phamaceuical companies don' donae o ou campaign and we don' wan hei money. We wan o ake on hei geed and slash Ameicans' pescipion dug coss in half.
1173741604659769344,2019-09-16 23:33:00,"I is unaccepable o me ha 18 million Ameican families pay ove half of hei income owad housing.
I is unaccepable o me ha 500,000 Ameicans ae homeless.
I believe evey Ameican has a fundamenal igh o safe, decen and affodable housing. hps://.co/lxQ3G26hm7"
1173729493703376896,2019-09-16 22:44:52,"ö°ÔBenie Asks: Wha Was You Mos Absud Medical Bill? 
Thousands of people shaed hei healh cae hoo soies. Read he eplies. This is why we figh fo Medicae fo All.  hps://.co/x5hYXs4ZP7"
1173708919434354694,2019-09-16 21:23:07,"Tump pomised he would bing down he cos of you pescipions.
He lied, and dug companies coninue o kill Ameicans wih hei geed.
I have no inenion of leing hem coninue o ge away wih mude. We will sand up o Big Phama and cu dug pices in half."
1173697526136004609,2019-09-16 20:37:51,"RT @CosechaMovemen: .@BenieSandes is he fis candidae o commi o a moaoium on all depoaions upon aking office. Ö
Sopping d¶"
1173691935116136449,2019-09-16 20:15:38,"The copoae geed of he Sackle family killed housands and uined he lives of millions. Is unaccepable ha Pudue Phama could escape full public accounabiliy hough copoae bankupcy, and is execuives who boke he law should go o pison.hps://.co/9u40Szxcx"
